Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
11,"Application_2119718741|Application_503589934|Application_1484220304|Application_403880003|Application_1196269002|Application_998576013|Application_1909483907|Application_1630959767|Application_205141048|Application_833459537|Application_1729461509|Application_276356968|Application_1235053807|Application_296496852|Application_1546375758|Application_564882176|Application_327149374|Application_1557296300",18,Yes,"4.00","20.00","605.00","1.00","0.89","0.87","31.00","745.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
12,"Application_1938300690|Application_706900638|Application_1632818432|Application_136457112|Application_548419129|Application_1380037651|Application_1912333796|Application_56677497|Application_828951778|Application_273064050|Application_1693440880|Application_657638630|Application_569025669|Application_1579770910|Application_1741076995|Application_901461756|Application_1180553525",17,Yes,"8.00","38.00","1,132.00","1.00","0.80","0.77","35.00","1,252.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
13,"Application_1878239836|Application_387517699|Application_1409740498|Application_120531207|Application_320887161|Application_1574079518|Application_375415556|Application_438652225|Application_2070124537|Application_1750378228|Application_824825632|Application_456522373|Application_817012302|Application_579527305|Application_1815535233|Application_1226442731",16,Yes,"6.00","49.00","905.00","1.00","0.85","0.82","34.00","1,033.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
14,"Application_1993419132|Application_1863779672|Application_710744550|Application_2112209240|Application_1669653980|Application_743333113|Application_905319675|Application_327168266|Application_265293321|Application_2135089873|Application_1118285538|Application_31043467|Application_1903689163|Application_1919805494|Application_1620539143|Application_222629422",16,Yes,"5.00","25.00","664.00","0.96","0.86","0.87","30.00","797.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
15,"Application_1440390566|Application_23547632|Application_1062967516|Application_1658625919|Application_418082819|Application_1688529047|Application_1040145001|Application_478491113|Application_376101267|Application_1779259859|Application_1991304445|Application_1506044705|Application_653391914|Application_1652192703|Application_923583802",15,Yes,"6.00","33.00","726.00","0.93","0.84","0.88","32.00","871.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[M-REAL]W-Handle-leads-suspend|[M-REAL]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
16,"Application_1705432175|Application_1400938454|Application_983226435|Application_307233076|Application_1864853295|Application_1591892358|Application_199480038|Application_2001029717|Application_905247137|Application_1045724843|Application_1691460128|Application_974868974|Application_1503772503|Application_1669188319",14,Yes,"9.00","28.00","1,039.00","0.96","0.76","0.74","31.00","1,152.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
17,"Application_1424793760|Application_246521681|Application_33542556|Application_340534713|Application_141976668|Application_744544314|Application_541758555|Application_1108138981|Application_1200057798|Application_86317716|Application_449256078|Application_310417357|Application_1300309831",13,Yes,"6.00","30.00","744.00","0.94","0.85","0.88","33.00","896.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[M-REAL]W-Handle-leads-suspend|[M-REAL]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
18,"Application_1950841165|Application_171520715|Application_1476866922|Application_204227003|Application_1972943445|Application_834130768|Application_1598276616|Application_1492339205|Application_1944799016|Application_1136188668|Application_2008203162|Application_78080859",12,Yes,"4.00","25.00","665.00","1.00","0.90","0.88","34.00","823.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
19,"Application_1948430603|Application_1716634215|Application_946723017|Application_217304207|Application_1463737208|Application_1305749720|Application_1217006497|Application_1167637278|Application_775825240|Application_63629581|Application_1457780790|Application_49725499",12,Yes,"8.00","36.00","986.00","0.94","0.80","0.83","35.00","1,125.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[M-REAL]W-Handle-leads-suspend|[M-REAL]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
20,"Application_1236031025|Application_856411257|Application_1255605399|Application_1637453084|Application_1800727100|Application_1021582856|Application_352415567|Application_61237928|Application_1118140052|Application_906296960|Application_1201267547",11,Yes,"6.00","22.00","776.00","0.94","0.85","0.89","35.00","937.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-start|[M-REAL]W-Handle-leads-suspend|[M-REAL]W-Handle-leads-resume|[M-INVI]Inv3|[L/M]W-Handle-leads-complete|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
21,"Application_1473369507|Application_926295021|Application_582038234|Application_666172526|Application_981962438|Application_584942744|Application_37332935|Application_1112876368|Application_1052740254|Application_747766514|Application_74080697",11,Yes,"11.00","48.00","1,375.00","0.96","0.74","0.72","36.00","1,487.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
22,"Application_1234336445|Application_202534910|Application_1358972199|Application_177868383|Application_1011657063|Application_515109573|Application_807076353|Application_104403072|Application_1214377208|Application_495796607|Application_525459142",11,Yes,"6.00","30.00","929.00","1.00","0.85","0.83","35.00","1,066.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]A-Accepted|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-ate-abort|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
23,"Application_773469136|Application_1832605266|Application_39654774|Application_1669189775|Application_770521810|Application_509635385|Application_921922902|Application_2039847239|Application_272558729|Application_1003213123|Application_56467091",11,Yes,"11.00","49.00","1,250.00","0.96","0.72","0.70","33.00","1,359.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]W-Validate-application-suspend|[L]W-Validate-application-resume|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-complete|[M-INVI]Inv29|[L/M]end
24,"Application_868102003|Application_148060446|Application_1651853591|Application_509036001|Application_937706484|Application_541689990|Application_1975575428|Application_2127679401|Application_1151897755|Application_237577413|Application_254346617",11,Yes,"6.00","34.00","804.00","0.96","0.84","0.84","31.00","926.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[L/M]W-Validate-application-resume|[M-INVI]Inv22|[L]W-Validate-application-suspend|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
25,"Application_1408498898|Application_536568889|Application_1246524167|Application_1065962262|Application_449329426|Application_344057283|Application_392732686|Application_671352149|Application_1579912928|Application_942962556|Application_1283751278",11,Yes,"5.00","7.00","534.00","0.91","0.83","0.88","24.00","651.00",[L/M]start|[L/M]A-Create-Application|[M-INVI]Inv1|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]W-Complete-application-start|[L/M]A-Concept|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]A-Accepted|[M-REAL]W-Complete-application-suspend|[M-INVI]Inv10|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[M-REAL]W-Call-after-offers-resume|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
26,"Application_1043438250|Application_1693405530|Application_131088156|Application_1034230663|Application_1011122543|Application_1185756378|Application_1214212874|Application_492864314|Application_1223404910|Application_1879115572",10,Yes,"4.00","20.00","647.00","1.00","0.90","0.88","33.00","798.00",[L/M]start|[L/M]A-Create-Application|[L/M]A-Submitted|[L/M]W-Handle-leads-schedule|[L/M]W-Handle-leads-withdraw|[M-INVI]Inv4|[L/M]W-Complete-application-schedule|[L/M]A-Concept|[L/M]W-Complete-application-start|[M-INVI]Inv5|[M-INVI]Inv6|[M-INVI]Inv8|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[M-INVI]Inv11|[L/M]W-Complete-application-suspend|[L/M]W-Complete-application-resume|[L/M]A-Accepted|[M-INVI]Inv12|[M-INVI]Inv9|[M-INVI]Inv13|[L/M]O-Create-Offer|[M-INVI]Inv14|[L/M]O-Created|[L/M]O-Sent-mail-and-online|[M-INVI]Inv15|[L/M]W-Complete-application-complete|[L/M]W-Call-after-offers-schedule|[L/M]W-Call-after-offers-start|[L/M]A-Complete|[M-INVI]Inv16|[L/M]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-resume|[L]W-Call-after-offers-suspend|[L/M]W-Call-after-offers-ate-abort|[M-INVI]Inv17|[M-INVI]Inv18|[L/M]W-Validate-application-schedule|[L/M]W-Validate-application-start|[L/M]A-Validating|[M-INVI]Inv21|[L]O-Returned|[L/M]W-Validate-application-suspend|[M-INVI]Inv23|[M-INVI]Inv22|[L]A-Denied|[L]O-Refused|[L/M]W-Validate-application-ate-abort|[M-INVI]Inv29|[L/M]end
