Result of replaying ffa3e937-3787-434c-bf4a-424aa7b172c4 [Reduced] [Reduced] on Log (filtered on event attributes)

Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
1517,"194758",1,Yes,"7.00","5.00","608.00","0.94","0.74","0.74","23.00","774.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
1518,"195404",1,Yes,"4.00","2.00","477.00","1.00","0.84","0.81","21.00","712.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
1519,"195591",1,Yes,"4.00","3.00","480.00","0.89","0.83","0.89","19.00","699.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L]O-SENT|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]A-APPROVED|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1520,"195600",1,Yes,"4.00","4.00","498.00","0.89","0.83","0.89","19.00","752.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L]A-APPROVED|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1521,"195848",1,Yes,"4.00","4.00","398.00","0.94","0.82","0.83","18.00","602.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1522,"196096",1,Yes,"3.00","3.00","441.00","0.89","0.86","0.94","17.00","657.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L]A-APPROVED|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1523,"196114",1,Yes,"2.00","2.00","274.00","0.95","0.92","0.95","20.00","496.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
1524,"196207",1,Yes,"4.00","3.00","416.00","0.95","0.84","0.86","21.00","608.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L]W-Completerenaanvraag|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
1525,"196219",1,Yes,"5.00","3.00","539.00","0.93","0.77","0.78","18.00","725.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L]A-APPROVED|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1526,"174291",1,Yes,"4.00","4.00","399.00","1.00","0.83","0.80","20.00","586.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
1527,"174707",1,Yes,"4.00","3.00","329.00","0.94","0.83","0.85","20.00","482.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1528,"174737",1,Yes,"4.00","3.00","430.00","1.00","0.83","0.80","20.00","623.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]end
1529,"174749",1,Yes,"3.00","4.00","406.00","0.95","0.88","0.90","21.00","681.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-APPROVED|[L]W-Validerenaanvraag|[L/M]end
1530,"175180",1,Yes,"3.00","2.00","299.00","0.89","0.86","0.94","18.00","517.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1531,"175756",1,Yes,"2.00","2.00","251.00","0.89","0.90","1.00","17.00","477.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1532,"176419",1,Yes,"2.00","1.00","210.00","0.89","0.90","1.00","16.00","404.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1533,"176846",1,Yes,"2.00","2.00","242.00","0.89","0.90","1.00","17.00","462.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1534,"177663",1,Yes,"5.00","3.00","506.00","1.00","0.80","0.76","21.00","719.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-APPROVED|[L]W-Validerenaanvraag|[L/M]end
1535,"177708",1,Yes,"3.00","2.00","301.00","0.89","0.86","0.94","18.00","517.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1536,"178004",1,Yes,"2.00","2.00","246.00","0.89","0.90","1.00","17.00","461.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1537,"178716",1,Yes,"3.00","2.00","292.00","0.89","0.86","0.94","18.00","513.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L]W-Completerenaanvraag|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1538,"179188",1,Yes,"5.00","4.00","536.00","1.00","0.80","0.76","21.00","743.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-APPROVED|[L]W-Validerenaanvraag|[L/M]end
1539,"179305",1,Yes,"6.00","5.00","553.00","1.00","0.76","0.71","21.00","752.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]A-ACCEPTED|[L]A-FINALIZED|[L]O-SENT|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-APPROVED|[L]W-Validerenaanvraag|[L/M]end
1540,"180319",1,Yes,"2.00","2.00","245.00","0.89","0.90","1.00","17.00","467.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[M-INVI]tau from tree|[M-INVI]tau from tree|[L/M]W-Afhandelenleads|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[M-REAL]A-DECLINED|[M-INVI]tau split|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau split|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[M-INVI]tau from tree|[L/M]W-Nabellenincompletedossiers|[L/M]A-APPROVED|[M-INVI]tau from tree|[L/M]W-Validerenaanvraag|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[M-INVI]tau join|[M-INVI]tau from tree|[L/M]end
1541,"180998",1,Yes,"5.00","4.00","495.00","0.95","0.81","0.82","22.00","695.00",[L/M]start|[L/M]A-SUBMITTED|[L/M]A-PREACCEPTED|[L/M]A-ACCEPTED|[L/M]A-FINALIZED|[L/M]O-SENT|[M-REAL]A-CANCELLED|[L/M]W-Completerenaanvraag|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L]O-SENT|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[L/M]W-Nabellenoffertes|[M-INVI]tau from tree|[M-INVI]tau from tree|[L]A-CANCELLED|[L/M]end
