Index,Case IDs,NumOfCases,IsReliable,"Raw Fitness Cost","Calculation Time (ms)","Num. States","Move-Model Fitness","Trace Fitness","Move-Log Fitness","Trace Length","Queued States",Match
460,"trace_90",1,Yes,"4.00","2.00","84.00","0.92","0.89","0.92","25.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
461,"trace_143",1,Yes,"2.00","2.00","30.00","1.00","0.95","0.93","27.00","94.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
462,"trace_151",1,Yes,"4.00","1.00","84.00","0.92","0.89","0.92","25.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
463,"trace_187",1,Yes,"4.00","0.00","38.00","0.92","0.89","0.92","25.00","105.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
464,"trace_195",1,Yes,"4.00","0.00","84.00","0.92","0.89","0.92","25.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
465,"trace_214",1,Yes,"4.00","2.00","84.00","0.92","0.89","0.92","25.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
466,"trace_267",1,Yes,"8.00","3.00","43.00","0.86","0.78","0.79","24.00","102.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[M-REAL]SHRRP|[L]SRP|[L]FRP|[L/M]HRRAN|[L/M]HRHA|[L/M]SHRRPC|[L/M]MHRRPC|[L/M]FHRRPC|[L/M]HRRR|[L/M]FHRRP|[L/M]FRP
467,"trace_271",1,Yes,"4.00","1.00","38.00","0.92","0.89","0.92","25.00","105.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
468,"trace_358",1,Yes,"1.00","2.00","29.00","1.00","0.97","0.96","27.00","98.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SHRRP|[L/M]HRHA|[L/M]SHRRPC|[L/M]MHRRPC|[L/M]FHRRPC|[L/M]RHRRPC|[L/M]HRRAN|[L/M]SHRRPC|[L/M]AHRRPC|[L/M]FHRRPC|[L/M]HRRR|[L/M]FHRRP|[L/M]FRP
469,"trace_413",1,Yes,"4.00","0.00","84.00","0.92","0.89","0.92","25.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
470,"trace_431",1,Yes,"2.00","1.00","30.00","1.00","0.95","0.93","27.00","94.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
471,"trace_479",1,Yes,"9.00","3.00","171.00","0.95","0.77","0.69","26.00","229.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]RIBPC|[L]REPC|[L]RBPC|[L]SRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
472,"trace_535",1,Yes,"16.00","9.00","189.00","0.69","0.54","0.50","22.00","255.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]REPC|[L]RIBPC|[L]RBPC|[L]SRPP|[L/M]EPP|[M-REAL]SHRRP|[L]SRP|[L]FRP|[L/M]HRHA|[L/M]SHRRPC|[L/M]HRRAN|[L/M]MHRRPC|[L/M]FHRRPC|[M-REAL]HRRR|[M-REAL]FHRRP|[M-REAL]FRP|[L]EPP|[L]SLRRP
473,"trace_584",1,Yes,"9.00","1.00","116.00","0.95","0.77","0.69","26.00","182.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]RIBPC|[L]RBPC|[L]REPC|[L]SRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
474,"trace_598",1,Yes,"1.00","1.00","29.00","1.00","0.97","0.96","27.00","95.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SHRRP|[L/M]HRHA|[L/M]HRRAN|[L/M]SHRRPC|[L/M]AHRRPC|[L/M]FHRRPC|[L/M]RHRRPC|[L/M]SHRRPC|[L/M]MHRRPC|[L/M]FHRRPC|[L/M]HRRR|[L/M]FHRRP|[L/M]FRP
475,"trace_618",1,Yes,"9.00","2.00","191.00","0.95","0.77","0.69","26.00","250.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L]SRPP|[L]REPP|[L]REPP|[L/M]FRPP|[L]RIBPC|[L]REPC|[L]RBPC|[L]SRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
476,"trace_627",1,Yes,"2.00","0.00","30.00","1.00","0.95","0.93","27.00","94.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
477,"trace_643",1,Yes,"3.00","1.00","103.00","0.96","0.92","0.92","26.00","201.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[M-REAL]LRRR|[L/M]FLRRP|[L]LRRR|[L/M]FRP
478,"trace_645",1,Yes,"9.00","1.00","116.00","0.95","0.77","0.69","26.00","182.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]RBPC|[L]REPC|[L]RIBPC|[L]SRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
479,"trace_657",1,Yes,"4.00","0.00","38.00","0.92","0.89","0.92","25.00","105.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
480,"trace_666",1,Yes,"8.00","4.00","98.00","0.95","0.79","0.73","26.00","174.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]RBPC|[L]REPC|[L]RIBPC|[L]SRPP|[L/M]EPP|[L/M]SHRRP|[L/M]HRRAN|[L/M]SHRRPC|[L/M]AHRRPC|[L/M]FHRRPC|[L/M]RHRRPC|[L/M]SHRRPC|[L/M]AHRRPC|[L/M]HRHA|[L/M]FHRRPC|[L/M]HRRR|[L/M]FHRRP|[L/M]FRP
481,"trace_731",1,Yes,"14.00","5.00","218.00","1.00","0.65","0.48","27.00","276.00",[L/M]SRP|[L]FRPP|[L]REPC|[L]RIBPC|[L]RBPC|[L/M]SRPP|[L]REPP|[L]REPP|[L]FRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L]SRPP|[L]REPP|[L]REPP|[L/M]FRPP|[L]RIBPC|[L]REPC|[L]RBPC|[L]SRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
482,"trace_804",1,Yes,"4.00","0.00","84.00","0.92","0.89","0.92","25.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
483,"trace_825",1,Yes,"2.00","1.00","31.00","1.00","0.95","0.93","27.00","95.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
484,"trace_827",1,Yes,"9.00","1.00","191.00","0.95","0.77","0.69","26.00","250.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L]SRPP|[L]REPP|[L]REPP|[L/M]FRPP|[L]REPC|[L]RIBPC|[L]RBPC|[L]SRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
485,"trace_866",1,Yes,"8.00","3.00","98.00","0.95","0.79","0.73","26.00","169.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]RIBPC|[L]REPC|[L]RBPC|[L]SRPP|[L/M]EPP|[L/M]SHRRP|[L/M]HRHA|[L/M]HRRAN|[L/M]SHRRPC|[L/M]MHRRPC|[L/M]FHRRPC|[L/M]RHRRPC|[L/M]SHRRPC|[L/M]AHRRPC|[L/M]FHRRPC|[L/M]HRRR|[L/M]FHRRP|[L/M]FRP
486,"trace_876",1,Yes,"10.00","2.00","235.00","0.89","0.74","0.68","25.00","292.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]RBPC|[L]REPC|[L]RIBPC|[L]SRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]FLRRP|[L/M]LRRR|[M-REAL]FLRRP|[L/M]FRP
487,"trace_992",1,Yes,"4.00","0.00","84.00","0.92","0.89","0.92","25.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
488,"trace_1000",1,Yes,"4.00","0.00","84.00","0.92","0.89","0.92","25.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
489,"trace_1038",1,Yes,"4.00","0.00","38.00","0.92","0.89","0.92","25.00","105.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
490,"trace_1076",1,Yes,"4.00","1.00","130.00","0.92","0.89","0.92","25.00","207.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[M-REAL]FRPP|[L]SRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
491,"trace_1096",1,Yes,"2.00","0.00","31.00","1.00","0.95","0.93","27.00","95.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
492,"trace_1106",1,Yes,"2.00","0.00","31.00","1.00","0.95","0.93","27.00","95.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
493,"trace_1109",1,Yes,"9.00","6.00","93.00","0.82","0.75","0.78","23.00","173.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[M-REAL]SHRRP|[L]SRP|[L]FRP|[L/M]HRRAN|[L/M]HRHA|[L/M]SHRRPC|[L/M]AHRRPC|[L/M]FHRRPC|[M-REAL]HRRR|[M-REAL]FHRRP|[M-REAL]FRP|[L]EPP|[L]SLRRP
494,"trace_1247",1,Yes,"9.00","1.00","192.00","0.95","0.77","0.69","26.00","251.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]REPP|[L]FRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]REPC|[L]RIBPC|[L]RBPC|[L]SRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
495,"trace_1348",1,Yes,"4.00","0.00","84.00","0.92","0.89","0.92","25.00","157.00",[L/M]SRP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
496,"trace_1374",1,Yes,"4.00","0.00","38.00","0.92","0.89","0.92","25.00","105.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
497,"trace_1382",1,Yes,"8.00","6.00","98.00","0.95","0.79","0.73","26.00","178.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]RBPC|[L]RIBPC|[L]REPC|[L]SRPP|[L/M]EPP|[L/M]SHRRP|[L/M]SHRRPC|[L/M]MHRRPC|[L/M]FHRRPC|[L/M]HRHA|[L/M]RHRRPC|[L/M]SHRRPC|[L/M]MHRRPC|[L/M]FHRRPC|[L/M]HRRAN|[L/M]HRRR|[L/M]FHRRP|[L/M]FRP
498,"trace_1482",1,Yes,"9.00","0.00","116.00","0.95","0.77","0.69","26.00","182.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]RIBPC|[L]RBPC|[L]REPC|[L]SRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]REPC|[L/M]RIBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
499,"trace_1515",1,Yes,"4.00","1.00","130.00","0.92","0.89","0.92","25.00","207.00",[L/M]SRP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]REPC|[L/M]RIBPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[M-REAL]FRPP|[L]SRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
500,"trace_1558",1,Yes,"8.00","1.00","98.00","0.95","0.79","0.73","26.00","173.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L]SRPP|[L]REPP|[L/M]FRPP|[L]REPC|[L]RBPC|[L]RIBPC|[L]SRPP|[L/M]EPP|[L/M]SHRRP|[L/M]SHRRPC|[L/M]MHRRPC|[L/M]HRHA|[L/M]HRRAN|[L/M]FHRRPC|[L/M]RHRRPC|[L/M]SHRRPC|[L/M]AHRRPC|[L/M]FHRRPC|[L/M]HRRR|[L/M]FHRRP|[L/M]FRP
501,"trace_1572",1,Yes,"2.00","0.00","31.00","1.00","0.95","0.93","27.00","95.00",[L/M]SRP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]RBPC|[L/M]RIBPC|[L/M]REPC|[L/M]FRPP|[L/M]REPP|[L]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRERV|[L/M]LRIRV|[L]LRIRV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
502,"trace_1603",1,Yes,"4.00","1.00","38.00","0.92","0.89","0.92","25.00","105.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]REPC|[L/M]RBPC|[L/M]RIBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
503,"trace_1654",1,Yes,"4.00","0.00","38.00","0.92","0.89","0.92","25.00","105.00",[L/M]SRP|[M-REAL]SRPP|[L]FRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[M-REAL]FRPP|[L]SRPP|[L/M]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]REPC|[L/M]RBPC|[L/M]FRPP|[L/M]REPP|[L/M]SRPP|[L/M]RIBPC|[L/M]RBPC|[L/M]REPC|[L/M]FRPP|[L/M]EPP|[L/M]SLRRP|[L/M]LRIRV|[L/M]LRERV|[L/M]LRRR|[L/M]FLRRP|[L/M]FRP
